Submission ID,Respondent ID,Submitted at,Category,Question,Response
1AMZjYL,babDbZ,2025-08-01 08:10:14,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Perplexity AI
1AMZjYL,babDbZ,2025-08-01 08:10:14,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Coursera
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Twitter/X
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Mentorship programs
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Conferences/Workshops,local or international
1AMZjYL,babDbZ,2025-08-01 08:10:14,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Peer learning/Study groups
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Transport allowance/reimbursement
1AMZjYL,babDbZ,2025-08-01 08:10:14,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Meal allowance/subsidies
1AMZjYL,babDbZ,2025-08-01 08:10:14,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",AI Ghana
1AMZjYL,babDbZ,2025-08-01 08:10:14,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",UX Ghana
1AMZjYL,babDbZ,2025-08-01 08:10:14,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply) (GDG (Google Developer Groups) Ghana chapters","e.g., GDG Accra, GDG Kumasi"
1AMZjYL,babDbZ,2025-08-01 08:10:14,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Leadership/Team Management,specifically in tech teams
1AMZjYL,babDbZ,2025-08-01 08:10:14,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),AI Ethics & Governance
1AMZjYL,babDbZ,2025-08-01 08:10:14,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
1AMZjYL,babDbZ,2025-08-01 08:10:14,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Healthtech,Healthcare Technology
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (GitHub Copilot,for code generation
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Stack Overflow
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),GitHub repositories/Open Source projects
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Peer learning/Study groups
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Other
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",DevCongress
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Digital Marketing & Growth Hacking
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Investment/Fundraising Expertise
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
KYDQzrz,ROEQ6l,2025-08-01 09:03:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
ODY14yY,aW7JVy,2025-08-01 09:15:34,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (SaaS / B2B Solutions,Software as a Service for businesses
ODY14yY,aW7JVy,2025-08-01 09:15:34,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
ODY14yY,aW7JVy,2025-08-01 09:15:34,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
ODY14yY,aW7JVy,2025-08-01 09:15:34,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
ODY14yY,aW7JVy,2025-08-01 09:15:34,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
